,Status ID,Customer ID,Count_x,Quarter_x,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Service ID,Count_y,Quarter_y,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
845,KSVYFS2217,4334-HOWRP,1,Q3,3,Stayed,No,0,78,4049,,,JQHBKTTZW5863,1,Q3,Yes,1,72,Offer A,No,0.0,No,Yes,DSL,7,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,64.95,4546.0,0.0,30,0.0,4576.0,1,Male,70,No,Yes,Yes,No,0
846,OWBGVZ5983,4098-NAUKP,1,Q3,3,Stayed,No,0,72,6404,,,ZYEOVRZOL4766,1,Q3,Yes,1,68,Offer A,Yes,20.31,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.65,5683.6,0.0,0,1381.08,7064.68,1,Male,70,No,Yes,Yes,Yes,1
847,CCUHNV7562,3308-JSGML,1,Q3,3,Stayed,No,0,49,6306,,,RRHLYVVPR6727,1,Q3,Yes,3,59,,No,0.0,No,Yes,Cable,6,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,64.05,3886.85,0.0,0,0.0,3886.85,1,Male,77,No,Yes,Yes,No,0
848,YTPRFU3112,6199-IWKGC,1,Q3,5,Stayed,No,0,59,5453,,,TUKQPKORH3531,1,Q3,Yes,5,46,,Yes,21.46,Yes,Yes,Fiber Optic,15,No,No,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,100.25,4753.85,0.0,0,987.16,5741.01,1,Female,71,No,Yes,Yes,No,0
849,QCLBSL2376,2675-DHUTR,1,Q3,3,Stayed,No,0,21,4993,,,AQLOOIRBQ8781,1,Q3,Yes,8,58,,Yes,31.11,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.9,5780.7,0.0,0,1804.38,7585.08,1,Male,80,No,Yes,Yes,No,0
850,CNDNMH9572,7446-YPODE,1,Q3,3,Stayed,No,0,23,5296,,,DEVXCFQRD1947,1,Q3,No,0,11,,Yes,48.33,Yes,Yes,DSL,17,Yes,Yes,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,60.25,662.95,0.0,120,531.63,1314.58,1,Male,75,No,Yes,No,No,0
851,OJDSQA1599,9522-BNTHX,1,Q3,3,Stayed,No,0,32,5597,,,CORGTQMTP9757,1,Q3,No,0,34,,No,0.0,No,Yes,DSL,28,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,1765.95,0.0,0,0.0,1765.95,1,Female,72,No,Yes,No,No,0
852,RXFHTA4221,0531-ZZJWQ,1,Q3,5,Stayed,No,0,54,4958,,,YCGFWYLPY3282,1,Q3,Yes,6,55,,Yes,42.9,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.0,4052.4,0.0,0,2359.5,6411.9,1,Male,68,No,Yes,Yes,No,0
853,CBJDCG5833,2688-BHGOG,1,Q3,5,Stayed,No,0,76,5811,,,JOPLNYQIL7599,1,Q3,No,0,9,Offer E,Yes,24.85,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,79.55,718.55,0.0,10,223.65,952.2,1,Male,73,No,Yes,No,No,0
854,MXRBIR4743,0916-QOFDP,1,Q3,3,Stayed,No,0,29,3471,,,KVQQEEMPJ8856,1,Q3,Yes,5,14,,Yes,14.39,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,95.8,1346.3,0.0,0,201.46,1547.76,1,Female,79,No,Yes,Yes,Yes,1
855,MNVZOB6522,8910-LEDAG,1,Q3,3,Stayed,No,0,72,3583,,,JZHSTXWGC8121,1,Q3,Yes,2,34,,Yes,12.98,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,71.55,2427.35,0.0,0,441.32,2868.67,1,Male,72,No,Yes,Yes,No,0
856,TRZGAT6288,3452-GWUIN,1,Q3,5,Stayed,No,0,40,5316,,,ZETBEPKVH5693,1,Q3,Yes,10,19,,Yes,19.57,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,94.95,1760.25,0.0,0,371.83,2132.08,1,Female,78,No,Yes,Yes,No,0
857,QSIXFR4592,7278-CKDNC,1,Q3,4,Stayed,No,0,40,4422,,,KTCOIXNCZ9493,1,Q3,No,0,24,,Yes,46.13,Yes,Yes,Fiber Optic,23,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.5,2088.45,0.0,0,1107.12,3195.57,1,Male,76,No,Yes,No,No,0
858,MIFTRR5564,8450-UYIBU,1,Q3,4,Stayed,No,0,60,2030,,,XBFAYIJLU4841,1,Q3,No,0,35,,No,0.0,No,Yes,Cable,26,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,39.85,1434.6,0.0,0,0.0,1434.6,1,Female,77,No,Yes,No,No,0
859,CKHHSN6363,3836-FZSDJ,1,Q3,5,Stayed,No,0,53,4367,,,HFODYXVDS6793,1,Q3,No,0,71,Offer A,Yes,22.19,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.85,1901.0,0.0,0,1575.49,3476.49,1,Male,69,No,Yes,Yes,No,0
860,RWGMLN1686,0187-QSXOE,1,Q3,4,Stayed,No,0,36,5711,,,CZQTWJIRF2985,1,Q3,Yes,8,7,,Yes,41.97,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,605.45,0.0,0,293.79,899.24,1,Male,71,No,Yes,Yes,No,0
861,ACDNXL6285,7733-UDMTP,1,Q3,4,Stayed,No,0,76,4622,,,QFHVXARVF9567,1,Q3,No,0,57,Offer B,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,55.0,3094.05,0.0,0,0.0,3094.05,1,Female,65,No,Yes,No,No,0
862,PLBNYR9481,6904-JLBGY,1,Q3,4,Stayed,No,0,71,4008,,,BDFJMETYI2228,1,Q3,No,0,72,Offer A,Yes,14.94,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.35,8436.25,0.0,0,1075.68,9511.93,1,Female,78,No,Yes,No,No,0
863,DNEMWR6619,6917-YACBP,1,Q3,3,Stayed,No,0,70,5170,,,IDOTXMFUL9562,1,Q3,No,0,59,Offer B,Yes,25.57,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.75,5496.9,0.0,0,1508.63,7005.53,1,Female,80,No,Yes,No,No,0
864,KDXHMZ5273,4223-WOZCM,1,Q3,5,Joined,No,0,78,5251,,,EVLZPFYGQ3735,1,Q3,No,0,2,Offer E,Yes,37.97,No,Yes,DSL,9,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,49.95,107.1,0.0,0,75.94,183.04,1,Male,71,No,Yes,No,No,0
865,RDSETP5185,5917-RYRMG,1,Q3,4,Stayed,No,0,78,3836,,,XXNIJVTTE8655,1,Q3,No,0,32,,Yes,25.89,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,587.7,0.0,0,828.48,1416.18,1,Male,79,No,Yes,No,No,0
866,KMPPYE4162,8224-DWCKX,1,Q3,4,Stayed,No,0,38,5159,,,UWWUSSZAC8425,1,Q3,No,0,12,,Yes,43.4,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,73.3,828.05,0.0,0,520.8,1348.85,1,Male,78,No,Yes,No,No,0
867,PVNQHR4669,1768-HNVGJ,1,Q3,3,Stayed,No,0,43,4223,,,GXCRPCJBT3596,1,Q3,No,0,45,Offer B,Yes,18.46,Yes,Yes,Cable,3,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,70.05,3062.45,0.0,0,830.7,3893.15,1,Female,80,No,Yes,No,No,0
868,SAXIRB9795,4395-PZMSN,1,Q3,4,Stayed,No,0,48,2850,,,RILYWZLCF6672,1,Q3,No,0,5,Offer E,Yes,18.38,No,Yes,Fiber Optic,15,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.55,408.5,0.0,0,91.9,500.4,1,Male,67,No,Yes,No,No,0
869,BHJUGB4877,5446-DKWYW,1,Q3,4,Stayed,No,0,30,6238,,,WBLIVNNPP8479,1,Q3,Yes,9,61,Offer B,Yes,39.31,Yes,Yes,DSL,10,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,65.2,3965.05,0.0,0,2397.91,6362.96,1,Female,74,No,Yes,Yes,Yes,1
870,IPIMHX2227,8107-KNCIM,1,Q3,4,Stayed,No,0,66,3771,,,PDFTVUTIP8542,1,Q3,Yes,8,14,,Yes,45.46,Yes,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.1,1013.35,0.0,0,636.44,1649.79,1,Male,73,No,Yes,Yes,No,0
871,JEGUAB5399,5451-YHYPW,1,Q3,3,Stayed,No,0,50,6205,,,CJDTGDIFX7882,1,Q3,Yes,2,72,Offer A,Yes,44.89,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,115.75,8443.7,0.0,120,3232.08,11795.78,1,Female,75,No,Yes,Yes,No,0
872,FJSHJP2694,7629-WFGLW,1,Q3,3,Stayed,No,0,20,6335,,,QBUAIQGQJ4853,1,Q3,Yes,10,56,Offer B,Yes,11.55,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,21.71,0,646.8,6096.84,1,Female,80,No,Yes,Yes,No,0
873,NWWSFC5733,8818-DOPVL,1,Q3,3,Stayed,No,0,76,4103,,,QNCXODFWI4945,1,Q3,No,0,46,Offer B,Yes,41.17,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.45,4863.85,36.78,0,1893.82,6720.89,1,Female,65,No,Yes,No,No,0
874,SIHLVG1236,7044-YAACC,1,Q3,5,Stayed,No,0,53,4444,,,JAYZGPBAT1523,1,Q3,Yes,5,4,,Yes,6.03,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.2,280.35,30.75,0,24.12,273.72,1,Male,70,No,Yes,Yes,No,0
875,HUOUXQ2598,8189-XRIKE,1,Q3,4,Stayed,No,0,52,5936,,,WDVDEAEWO3729,1,Q3,No,0,32,Offer C,Yes,31.57,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,90.95,2897.95,25.55,0,1010.24,3882.64,1,Female,80,No,Yes,No,No,0
876,JQFWQQ9557,3740-RLMVT,1,Q3,3,Stayed,No,0,41,5792,,,DCNISARVN9523,1,Q3,Yes,7,67,Offer A,Yes,42.07,No,Yes,Cable,12,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.95,4119.4,17.19,0,2818.69,6920.9,1,Male,79,No,Yes,Yes,No,0
877,EDEQRP2221,2186-QZEYA,1,Q3,3,Stayed,No,0,30,2044,,,BQLSCWVPW6389,1,Q3,No,0,29,Offer C,Yes,8.88,Yes,Yes,DSL,22,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,58.55,1718.95,33.1,0,257.52,1943.37,1,Female,68,No,Yes,No,No,0
878,FTJOCZ9591,5599-HVLTW,1,Q3,4,Stayed,No,0,39,3276,,,QKOYSSDSF4697,1,Q3,No,0,14,,Yes,7.34,Yes,Yes,Fiber Optic,3,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.35,1058.1,32.71,0,102.76,1128.15,1,Female,73,No,Yes,No,No,0
879,OCDCVV4973,9208-OLGAQ,1,Q3,4,Stayed,No,0,74,3878,,,GATBSOJFD5836,1,Q3,No,0,18,,Yes,25.7,No,Yes,Fiber Optic,23,No,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,84.95,1443.65,4.76,70,462.6,1971.49,1,Female,70,No,Yes,No,No,0
880,DKNBUN1629,3244-CQPHU,1,Q3,4,Stayed,No,0,57,5232,,,PKWNMWABJ3917,1,Q3,No,0,72,Offer A,Yes,14.12,Yes,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.1,7746.7,44.81,0,1016.64,8718.53,1,Female,77,No,Yes,No,No,0
881,DIDINP9164,2674-MLXMN,1,Q3,4,Stayed,No,0,77,4241,,,WIQOWDPVM8979,1,Q3,No,0,71,Offer A,Yes,34.36,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,99.65,6951.15,3.33,0,2439.56,9387.38,1,Female,73,No,Yes,No,No,0
882,DGAXIX3546,9708-HPXWZ,1,Q3,5,Stayed,No,0,68,2599,,,UTKKEVMYL9688,1,Q3,No,0,5,,No,0.0,No,Yes,DSL,4,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.4,214.75,0.0,0,0.0,214.75,1,Male,74,No,Yes,No,No,0
883,FTUBUH4431,5792-JALQC,1,Q3,3,Stayed,No,0,71,5085,,,NZMKXBTUN4656,1,Q3,No,0,52,Offer B,Yes,34.0,Yes,Yes,DSL,3,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.85,3103.25,19.16,0,1768.0,4852.09,1,Female,78,No,Yes,No,No,0
884,NVDJZD5687,2675-OTVVJ,1,Q3,4,Stayed,No,0,68,5597,,,AXIHREEZM7964,1,Q3,Yes,5,31,Offer C,Yes,46.06,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,89.45,2807.65,31.58,0,1427.86,4203.93,1,Male,76,No,Yes,Yes,No,0
885,PIYVBB3655,0537-QYZZN,1,Q3,3,Stayed,No,0,36,3412,,,DKJKYCMSG8617,1,Q3,Yes,6,24,Offer C,Yes,4.06,Yes,Yes,Fiber Optic,28,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.85,1857.75,0.0,0,97.44,1955.19,1,Male,66,No,Yes,Yes,Yes,2
886,ICKPBV4771,3340-QBBFM,1,Q3,3,Stayed,No,0,48,4017,,,MDJTITIMF4889,1,Q3,Yes,9,36,Offer C,Yes,47.16,No,Yes,DSL,28,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,54.1,1992.85,1.09,0,1697.76,3689.52,1,Male,65,No,Yes,Yes,No,0
887,NEXJMP2789,2277-VWCNI,1,Q3,3,Stayed,No,0,25,3048,,,ARJOSGGKE8999,1,Q3,No,0,4,,Yes,31.13,Yes,Yes,DSL,15,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,48.75,179.85,0.0,0,124.52,304.37,1,Female,65,No,Yes,No,No,0
888,ULZWZF7342,7576-JMYWV,1,Q3,3,Stayed,No,0,55,4162,,,XMISUSSHZ3339,1,Q3,Yes,7,46,Offer B,Yes,20.42,Yes,Yes,Fiber Optic,16,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.2,4972.1,0.0,0,939.32,5911.42,1,Female,76,No,Yes,Yes,Yes,1
889,GGZKUQ4529,5227-JSCFE,1,Q3,4,Stayed,No,0,28,5421,,,DATCQOALD9816,1,Q3,Yes,9,71,Offer A,No,0.0,No,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,46.35,3353.4,18.64,0,0.0,3334.76,1,Male,74,No,Yes,Yes,No,0
890,IZRKXC5839,1608-GMEWB,1,Q3,4,Stayed,No,0,58,3960,,,BBLMMYILK1385,1,Q3,No,0,45,Offer B,Yes,15.65,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,93.9,4200.25,0.0,0,704.25,4904.5,1,Male,76,No,Yes,No,No,0
891,SHUFYG4553,2665-NPTGL,1,Q3,4,Stayed,No,0,38,3114,,,BTCZVUHNB7221,1,Q3,Yes,8,26,Offer C,Yes,18.66,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.1,2510.7,44.17,0,485.16,2951.69,1,Female,79,No,Yes,Yes,No,0
892,NMSLVX8666,0442-ZXKVS,1,Q3,3,Stayed,No,0,45,4337,,,DNSIYOTMV2958,1,Q3,Yes,2,54,Offer B,Yes,43.71,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,115.6,6431.05,0.0,0,2360.34,8791.39,1,Female,79,No,Yes,Yes,No,0
893,HLDIXV4173,0575-CUQOV,1,Q3,4,Stayed,No,0,29,6150,,,EQBZZCOGA6431,1,Q3,Yes,10,60,Offer B,Yes,17.05,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.95,5867.0,0.0,0,1023.0,6890.0,1,Male,76,No,Yes,Yes,No,0
894,IPZWDV5827,5329-KRDTM,1,Q3,4,Stayed,No,0,29,6202,,,IUVDKDRNZ2293,1,Q3,Yes,4,72,Offer A,Yes,33.68,Yes,Yes,DSL,10,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0.0,0,2424.96,7821.21,1,Male,73,No,Yes,Yes,No,0
895,XIQRWQ7876,0707-HOVVN,1,Q3,4,Stayed,No,0,62,6024,,,OJQFXZVIO5694,1,Q3,No,0,70,Offer A,Yes,47.27,Yes,Yes,Cable,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.5,5212.65,0.0,0,3308.9,8521.55,1,Female,79,No,Yes,No,No,0
896,MDLXXS8237,9518-XXBXE,1,Q3,4,Stayed,No,0,41,4254,,,ADHLFPJHZ1529,1,Q3,Yes,7,10,,Yes,25.13,No,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,75.3,720.45,0.0,0,251.3,971.75,1,Male,80,No,Yes,Yes,No,0
897,QJERCZ4476,0423-UDIJQ,1,Q3,4,Stayed,No,0,22,2145,,,RVWJEJZLD6381,1,Q3,No,0,9,,Yes,7.11,No,Yes,DSL,12,No,No,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,49.2,447.9,0.0,0,63.99,511.89,1,Male,74,No,Yes,No,No,0
898,OEFFME2557,9029-FEGVJ,1,Q3,3,Stayed,No,0,27,5242,,,OYHPBRBQG7683,1,Q3,Yes,2,32,Offer C,Yes,2.17,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,79.3,2570.0,0.0,0,69.44,2639.44,1,Female,68,No,Yes,Yes,No,0
899,YJURQM3295,8999-XXGNS,1,Q3,5,Stayed,No,0,53,5832,,,JKXMHPUFU9321,1,Q3,Yes,7,72,Offer A,Yes,18.15,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,105.75,7629.85,0.0,80,1306.8,9016.65,1,Female,70,No,Yes,Yes,No,0
900,GPEYEZ7267,0471-ARVMX,1,Q3,3,Stayed,No,0,68,5061,,,GAGQKRKOI3998,1,Q3,Yes,8,62,Offer B,Yes,22.74,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,6312.9,0.0,0,1409.88,7722.78,1,Female,70,No,Yes,Yes,No,0
901,PPBPPU4859,7524-VRLPL,1,Q3,3,Stayed,No,0,34,4204,,,XFQRPTNKL2434,1,Q3,No,0,69,Offer A,Yes,13.36,Yes,Yes,Cable,10,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.1,5031.0,0.0,0,921.84,5952.84,1,Male,71,No,Yes,No,No,0
902,XLUIJZ2384,4884-TVUQF,1,Q3,4,Stayed,No,0,48,4421,,,VNADUXBNF2987,1,Q3,No,0,57,Offer B,Yes,36.89,Yes,Yes,Fiber Optic,17,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,101.3,5779.6,0.0,0,2102.73,7882.33,1,Female,80,No,Yes,No,No,0
903,NQUQVR3453,8065-BVEPF,1,Q3,4,Stayed,No,0,52,4574,,,ZQYURCFIX2285,1,Q3,No,0,65,Offer B,Yes,18.23,No,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.1,6496.15,0.0,0,1184.95,7681.1,1,Male,80,No,Yes,No,No,0
904,VUUOPT6459,6350-XFYGW,1,Q3,4,Stayed,No,0,44,2757,,,IHWEAPZQI1174,1,Q3,No,0,4,,Yes,19.0,No,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.75,422.4,0.0,0,76.0,498.4,1,Male,80,No,Yes,No,No,0
905,EWSJCJ3498,8755-IWJHN,1,Q3,3,Stayed,No,0,21,6132,,,SRGYLLTOQ8943,1,Q3,Yes,5,69,,Yes,49.91,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.35,6382.0,0.0,0,3443.79,9825.79,1,Male,73,No,Yes,Yes,No,0
906,JGQCNE3743,4480-QQRHC,1,Q3,3,Stayed,No,0,79,4899,,,XHRPFWRJR5296,1,Q3,No,0,8,,Yes,2.18,No,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,600.15,0.0,0,17.44,617.59,1,Female,72,No,Yes,No,No,0
907,SVANLM3732,0929-PECLO,1,Q3,4,Stayed,No,0,38,4438,,,NRPBUNZBZ6293,1,Q3,No,0,63,Offer B,Yes,41.8,Yes,Yes,Fiber Optic,16,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,0.0,0,2633.4,8172.2,1,Female,74,No,Yes,No,No,0
908,TXSDLP3567,9470-YFUYI,1,Q3,3,Stayed,No,0,55,5247,,,FTKKDMVBW9761,1,Q3,Yes,10,71,,Yes,11.35,No,Yes,DSL,24,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,71.0,5012.1,0.0,0,805.85,5817.95,1,Male,69,No,Yes,Yes,No,0
909,FNVYQP8296,7402-EYFXX,1,Q3,5,Stayed,No,0,54,4030,,,SALAUKNCG9592,1,Q3,No,0,26,Offer C,Yes,25.04,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.6,2404.1,0.0,0,651.04,3055.14,1,Male,65,No,Yes,No,No,0
910,XFNPVG3552,1986-PHGZF,1,Q3,4,Stayed,No,0,54,2812,,,QDFADNYFB6969,1,Q3,No,0,18,Offer D,Yes,47.34,Yes,Yes,DSL,7,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,58.4,964.9,0.0,0,852.12,1817.02,1,Male,73,No,Yes,No,No,0
911,PNYIQR5959,8024-XNAFQ,1,Q3,4,Stayed,No,0,56,5294,,,OHSIUGIBC5371,1,Q3,No,0,72,,Yes,31.31,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,7748.75,0.0,0,2254.32,10003.07,1,Female,66,No,Yes,No,No,0
912,PPWYCT9976,2988-GBIVW,1,Q3,4,Stayed,No,0,64,5129,,,VWZJURTQJ8133,1,Q3,Yes,10,70,,Yes,38.5,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.85,6470.1,0.0,0,2695.0,9165.1,1,Female,68,No,Yes,Yes,No,0
913,ZIAGJK7968,5956-YHHRX,1,Q3,5,Stayed,No,0,22,4934,,,CJDVGUAFT4823,1,Q3,No,0,21,Offer D,Yes,24.91,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.35,2271.85,0.0,130,523.11,2924.96,1,Male,75,No,Yes,No,No,0
914,TWNFQU2286,6008-NAIXK,1,Q3,3,Stayed,No,0,58,4521,,,CNSTDJYDX3382,1,Q3,No,0,54,,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,55.45,2966.95,0.0,0,0.0,2966.95,1,Male,72,No,Yes,No,No,0
915,PYZMHW5676,4007-NHVHI,1,Q3,3,Stayed,No,0,57,5679,,,KGZCNUHDV2172,1,Q3,No,0,56,,Yes,46.67,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,5219.65,0.0,0,2613.52,7833.17,1,Female,69,No,Yes,No,No,0
916,ERITZQ2165,8979-CAMGB,1,Q3,5,Stayed,No,0,47,6100,,,PBSHXDBMY7968,1,Q3,No,0,64,,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,0.0,0,644.48,7332.58,1,Male,67,No,Yes,No,No,0
917,KXIAWG1456,7813-ZGGAW,1,Q3,5,Stayed,No,0,40,3364,,,KLRNBFKPL8148,1,Q3,No,0,31,Offer C,Yes,15.35,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,0.0,0,475.85,3353.8,1,Male,68,No,Yes,No,No,0
918,JAEOHS4491,6583-KQJLK,1,Q3,3,Stayed,No,0,70,5868,,,IANOCCLNT9262,1,Q3,Yes,5,15,Offer D,Yes,37.84,No,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.65,1285.05,0.0,0,567.6,1852.65,1,Female,66,No,Yes,Yes,No,0
919,ZCWZMV3222,6139-ZZRBQ,1,Q3,4,Stayed,No,0,44,4309,,,JJPRGQGNV3952,1,Q3,No,0,64,,Yes,4.99,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1198.05,0.0,0,319.36,1517.41,1,Male,79,No,Yes,No,No,0
